cust_id,Fn,Ln,EmailAddress,Ph,Ct,St,ZipCd,CreateDate,S,MktOptIn,FavTeam
109619,Joseph,crawfOrd,CHAYES@GUERRA.COM,1306205874,Houston,Tx,6331,6/25/2022,web,1,GamePulse Texas
109620,Henry,DELeOn,ibrewer@gmail.com,277-603-6337x3113,Houston,TX,33197,8/13/2024,web,1,
109621,jefFREy, HAll,fitzpatrickkayla@hotmail.com,584.543.1381x344,El Paso,TX,48675,8/31/2022,box_office,,
109622,Richard,RUiz,acostatamara@yahoo.com,(443)383-8530,Albuquerque,NM,60944,7/27/2024,social,0,
109623, AARoN,bIShoP,john57@ramirez-parker.com,-9645,Chicago,IL,85425,10/9/2020,partner_referral,,GamePulse Texas
109624,AmaNDa,MAdDOX,devin28@hotmail.com,1660002762,Houston,Tx,90055,11/13/2024,web,0,GamePulse Texas
109625,jamES,Smith,SHEILA21@HOTMAIL.COM,730.228.8410,Arlington,Tx,77290,1/3/2021,partner_referral,,
109626,michAeL ,MARTIn,qchaney@yahoo.com,001-526-062-9525,Dallas,Tx,81416,7/15/2024,web,,GamePulse Texas
109627,JoYcE,PEtersON,irocha@garza-grant.com,606.813.1307x223,Oklahoma City,Ok,86121,5/31/2023,partner_referral,,GamePulse Texas
109628,aMANda,hoLDer,erica12@palmer.com,764-308-9442,Austin,TX,38339,1/7/2025,social,1,GamePulse Texas
109629,apRIL,Daniel,sarah43@yahoo.com,416.050.5388x1487,El Paso,tx,35407,3/4/2022,web,,
109630,kiMbeRly, Case,michael49@yahoo.com,9723782233,Houston,TX,43707,12/17/2023,box_office,,GamePulse Texas
109631,cHRIStiNa,perEZ,xmartinez@duncan.net ,(296)884-3508x1266,San Antonio,Tx,84352,9/29/2023,box_office,0,
109632,KIMbErlY, mOoRE,STEVENHALL@HOTMAIL.COM,XXX-XXX-XXXX,Plano,TX,10233,6/13/2025,web,,GamePulse Texas
109633, AMANDa,KeLly ,fgray@yahoo.com,+1-324-206-8103x336,San Antonio,TX,7861,6/1/2023,partner_referral,0,
109634,cONnOr, Krause,rollinscolleen@hotmail.com,847-713-3925x987,San Antonio,TX,53263,3/20/2022,social,,
109635,dawN,wAtsoN,obaker@bush.biz,5723791961,San Antonio,TX,6471,12/24/2021,web,1,GamePulse Texas
109636,kIMBeRLy ,Cameron,amy95@gmail.com,9262883228,Austin,TX,57253,12/14/2023,social,,
109637,JamIE, GRimEs,ghicks@lopez-lopez.info,817-832-7484,Arlington,TX,525-88,1/11/2022,box_office,0,
109638, Rebecca,larsen,michelle19@hamilton.com,310.208.0030,San Antonio,TX,45803,12/21/2022,partner_referral,,GamePulse Texas
109639,Joseph ,DEcKer,yvetteanderson@christian.com,890.461.7260,Houston,TX,67048,6/12/2025,partner_referral,,GamePulse Texas
109640,Heather, JIMENEZ,srodriguez@meyers.info,001-741-828-2620x96086,Dallas,TX,5647,2/6/2021,social,0,GamePulse Texas
109641,Stacey, Williamson,danielle51@holmes.net,7086440320,El Paso,TX,92664,10/21/2023,social,,
109642, BRIaN,HuLL ,andrea18@gmail.com,945.147.2105,Austin,TX,15486,11/4/2024,box_office,,GamePulse Texas
109643,NAncy, GuZMaN,dhutchinsonbailey-king.info,(919)209-3872,Houston,TX,79606,9/19/2025,partner_referral,,GamePulse Texas
109644,frederick,caStilLO,foxjulie@hotmail.com,343.631.8044x032,Fort Worth,Tx,91209,12/17/2021,partner_referral,,
109645, JeFfREy,nUNez,karen17@yahoo.com,+1-390-778-9087x74512,San Antonio,TX,83511,10/7/2020,partner_referral,0,
109646, jesSIca,wheeLer ,paula19@moore.net,001-702-819-9702x86871,Austin,TX,94650,5/8/2024,web,,
109647, couRtnEY,wrigHT,garrett57@yahoo.com,001-867-041-9782,San Antonio,TX,63446,5/3/2024,box_office,0,
109648,Tina,WILsoN,MEGANREYES@GMAIL.COM,001-105-004-8511x39459,Austin,TX,674-68,10/16/2022,web,,
109649,susAN,ANdREWS,martinezkristen@dunn.org,493.068.7783x92948,Lubbock,Tx,47647,7/2/2023,partner_referral,,GamePulse Texas
109650,KAren ,shElton,andersonricky@griffin-gonzalez.com,001-194-652-4119x36119,Houston,TX,81239,7/11/2025,partner_referral,,
109651,Leslie,BIsHoP ,dickersondonald@yahoo.com,5424207971,Lubbock,Tx,8702,9/29/2021,web,,
109652, tRoY,Snyder,adrienneclements@yahoo.com,001-416-616-6830x646,Dallas,TX,11187,1/16/2021,social,,
109653,James, ArmstRONg,fergusonscott@chang-smith.com,411-602-3704,Austin,Tx,96942,10/13/2022,partner_referral,,
109654,MIChaEl,aBBoTT,pamela41@yahoo.com,329.234.6989,Dallas,TX,44459,12/8/2024,partner_referral,,GamePulse Texas
109655,laTOyA ,fIsChEr ,PATRICKYODER@YAHOO.COM,607-609-0948x4970,Houston,Tx,5318,11/20/2022,social,1,
109656,WiLLiaM,Chapman ,lesliemueller@mosley-wade.com,650-988-2554x02009,Plano,TX,19696,3/18/2025,box_office,,
109657, Jesse,BRyaNt,TYLERPATRICIA@REED.COM,+1-877-176-9716x31636,Baton Rouge,la,41146,1/9/2024,social,,GamePulse Texas
109658,DONna ,tURneR,natalie73@gmail.com,001-980-810-7811x571,Fort Worth,TX,5042,10/21/2024,web,,
109659,jaNEt,Shaw,karen60@yahoo.com,033-201-7921x2243,Houston,TX,71028,1/7/2024,social,0,GamePulse Texas
109660,TaRA , humPhREy,elizabethwade@hotmail.com,792.737.8942x51700,Dallas,TX,25760,2/14/2024,social,1,
109661,TyLeR ,mCKiNnEY,donald31@jones.com,464-357-2983x42247,Lubbock,TX,34173,11/11/2024,web,,GamePulse Texas
109662,zacHary,Davis ,SPENCETANYA@HOTMAIL.COM,8573853357,Houston,TX,30095,11/10/2021,partner_referral,0,
109663, MElISsa,kinG ,richheather@holland-woodard.com,(820)577-1832,Houston,TX,34571,2/16/2021,partner_referral,,GamePulse Texas
109664,Mary,WAlTerS,nicholas71@gmail.com ,208-129-0930x4253,Corpus Christi,TX,22823,11/4/2021,social,1,
109665,SandRa ,MEDINA,svelasquez@parks-wells.org,001-290-739-1198x49803,Austin,TX,69296,5/16/2025,partner_referral,,GamePulse Texas
109666, KIMBeRLy, hoLLANd,chavezsteve@hotmail.com,001-386-286-1449x78581,Chicago,IL,78309,11/21/2024,box_office,0,
109667,HEaTHer,Howard,kimjennifer@yahoo.com,001-817-254-1353x0963,Corpus Christi,TX,12234,9/28/2021,social,0,
109668, eDUaRDo,RaMIREZ,lopezdavid@carter-cole.com,XXX-XXX-XXXX,Dallas,TX,71465,8/18/2021,box_office,0,
109669,Justin, Green,JERRYWILLIAMS@YAHOO.COM ,(265)289-0496x6121,El Paso,TX,57211,2/28/2022,social,,GamePulse Texas
109670,ZachAry,jOHNsoN ,YHICKMAN@YAHOO.COM,9531249014,Houston,TX,45651,3/21/2022,web,,
109671, aMANDa,SMITh ,william66@atkins.com,XXX-XXX-XXXX,Arlington,TX,6144,3/6/2025,social,0,GamePulse Texas
109672, Linda,alleN,PFORD@GMAIL.COM,134.006.7859x7466,Austin,TX,11631,3/9/2022,partner_referral,,
109673,Julie,Donovan ,markfuller@gmail.com,XXX-XXX-XXXX,Fort Worth,Tx,7963,8/4/2025,web,,GamePulse Texas
109674, Brittany,Lane ,anthony56@hotmail.com,915-685-8986,Corpus Christi,Tx,39010,10/15/2020,web,0,
109675, DIanA,Mcdaniel ,chavezemily@gmail.com,001-770-901-3469x68128,Austin,TX,26320,7/22/2025,partner_referral,,
109676,helEN ,SteveNS,chensleyhotmail.com,001-307-206-0795x34219,Austin,tx,53711,11/3/2023,social,,GamePulse Texas
109677,Erica ,tAYLor,nathaniel23@yahoo.com,015-353-6692x0634,Miami,FL,62573,9/10/2024,social,,GamePulse Texas
109678,josEph ,Figueroa ,robinspencer@diaz.com,(692)927-6937x48599,Houston,Tx,95236,11/24/2020,social,,
109679,RebeccA,Benitez,hancocknatasha@potts.com,097-051-5159,Austin,TX,86600,1/21/2024,partner_referral,,
109680,tIMoTHY,GARdner,ballardrichard@rogers.biz,765-050-7942x131,Fort Worth,TX,9181,8/13/2022,box_office,,GamePulse Texas
109681,Cynthia,Morrow,henrycarroll@yahoo.com,+1-138-969-8396x768,Plano,TX,74926,10/23/2024,social,1,
109682,Beverly ,BurNS,pettyjasmine@gmail.com,936-866-2330x18711,Houston,TX,52478,12/24/2020,box_office,0,GamePulse Texas
109683,moniCA,CarNEY ,kristinagibson@hotmail.com,(980)540-7565x748,Lubbock,TX,717-92,5/6/2022,partner_referral,1,
109684,JOseph ,SMith,stephanie86@hotmail.com,001-287-495-7448x514,Lubbock,Tx,5145,1/22/2023,box_office,1,GamePulse Texas
109685,Logan ,Wolfe,owenshayley@harrison-anderson.net,003.252.0287x1641,Lubbock,TX,62405,12/26/2021,partner_referral,1,
109686, Alyssa,SANChEz,vmurray@gmail.com,656336222,Austin,TX,28330,8/31/2023,box_office,,GamePulse Texas
109687,mITChELL,eLlISON ,ellenmills@bradley-moore.info,+1-563-167-9363x154,Fort Worth,TX,693-58,2/15/2021,web,,
109688,DAnieL,fReEMan ,nancy81@escobar.com,974.471.2528x102,Arlington,TX,56359,7/22/2022,box_office,,GamePulse Texas
109689,Danny ,Jacobs,stephenleach@bowen-mitchell.biz,181-726-4247x682,Baton Rouge,LA,68146,9/5/2022,box_office,1,
109690,COURtney,Fitzgerald,jeffreymontgomery@stewart.biz,(481)937-0484x8554,Dallas,Tx,70490,5/25/2022,social,1,GamePulse Texas
109691,SARah ,harRiSON, sgillespie@johnston-martin.biz,+1-370-388-8111x0169,San Antonio,Tx,58610,11/12/2021,box_office,,
109692,jOHN,peReZ,ecook@ferguson.com,6548438205,Baton Rouge,LA,51495,2/12/2025,partner_referral,0,
109693,pAtrICIa ,Jones,zcasey@yahoo.com,5355825342,Dallas,TX,41100,1/31/2024,box_office,,
109694, Frank,RIce,pgomez@hotmail.com,343.998.9359x9535,Houston,TX,35366,2/19/2021,web,,
109695,roNAlD ,heBErT,FBOYLE@CHOI.COM ,001-316-194-5054x147,Baton Rouge,LA,37778,9/15/2022,web,,
109696, Brianna,Gomez,cabreraandrea@hotmail.com,-5305,Dallas,tx,16569,1/23/2023,box_office,0,GamePulse Texas
109697,YVonNe,olIVER ,EMMAHAYNES@YAHOO.COM,+1-548-140-5581x20904,Austin,Tx,875-22,6/30/2025,web,,GamePulse Texas
109698,Jessica, Guzman,brandolph@anderson-brewer.com,808-836-7401,Plano,TX,69558,11/30/2020,partner_referral,1,GamePulse Texas
109699,JEREmY,Miller,CHRISTINEWOOD@HANSON-RODRIGUEZ.COM,814-212-9154x18009,Arlington,TX,64525,1/6/2021,social,,
109700,maRiAh , GarnER,jacqueline49@harris.info,001-662-956-6868,Little Rock,AR,99066,5/5/2023,web,1,
109701,Heather,jOhNSON,lutzstanley@mahoney.com,+1-827-844-2723x245,Austin,tx,47570,9/2/2025,box_office,,GamePulse Texas
109702,kYLE ,RoMeRo,HALEMICHELLE@GONZALES.COM,(043)618-3837x3966,Arlington,TX,2558,4/17/2023,social,,GamePulse Texas
109703,JoSHUa,oWEN ,mckinneydeborah@hotmail.com,2731158811,San Antonio,TX,70640,6/26/2025,social,1,GamePulse Texas
109704,David,sMITh,WPHILLIPS@GMAIL.COM,001-965-572-3507x8120,Arlington,TX,91664,6/7/2024,partner_referral,1,GamePulse Texas
109705, wIlLIaM,Brown,adammcgee@bailey.biz,8873242383,Baton Rouge,La,16891,3/22/2025,partner_referral,1,
109706,THomas, hOuSe,paulmccarty@gmail.com,001-355-367-2950x9326,Dallas,TX,37827,4/6/2022,partner_referral,,
109707,AlEXIs ,ButleR,sean27@dean-wilson.com,XXX-XXX-XXXX,San Antonio,Tx,24905,9/21/2023,web,1,
109708, tiMothy,diXon,brianrobertson@gmail.com,391.813.9801x7449,Houston,TX,10558,4/23/2025,social,,
109709,ANgelA ,WillIS,uwalker@walls.com,001-912-352-1997x994,Arlington,Tx,92785,5/13/2023,social,1,
109710,WAyne,lopeZ,uwells@yahoo.com,XXX-XXX-XXXX,Houston,TX,51412,1/21/2024,web,0,
109711,StephaNie ,HODGeS,ucolon@harvey.com,(792)340-6347,New York,NY,85075,3/12/2021,social,,
109712, sTEVeN,WoODS,perezbrenda@powell.biz,930.218.2838x03530,Fort Worth,Tx,94356,12/2/2024,box_office,,
109713, niCholas,GOmez ,linda91@brooks.com,001-380-255-2813x69753,Fort Worth,TX,559-63,1/29/2024,web,1,GamePulse Texas
109714,TamaRa ,mONrOE ,teresasmith@gmail.com,001-387-195-6611x9292,Los Angeles,ca,7700,7/26/2021,partner_referral,0,GamePulse Texas
109715,mIchElLe,FoStEr,heathermartinez@hotmail.com,XXX-XXX-XXXX,Austin,TX,9798,1/15/2024,social,0,
109716,suzAnne,Sanders,marvinmurray@hotmail.com ,001-530-011-2070,San Antonio,TX,8512,5/29/2022,partner_referral,0,GamePulse Texas
109717, TYlEr,Martinez, suarezanthony@ball.com,1550566645,Dallas,TX,71177,11/4/2020,web,0,
109718,Christina,rANdalL,tiffany21@carter.info,409-798-1586x32094,Austin,TX,45897,9/13/2024,social,,
109719,JAmes,BIRd,hawkinskevin@gmail.com,094.738.6630x97660,Houston,TX,94166,7/26/2021,box_office,,
109720,JEnnIfer ,RuiZ ,VHERNANDEZ@GMAIL.COM,929.428.4514x681,Houston,TX,34680,11/20/2021,partner_referral,1,
109721, dANIel, MOrriS,xpotter@yahoo.com,001-854-585-1740x37341,Plano,TX,14543,2/20/2025,box_office,0,
109722, CRystAl,Woodard,NICOLEBROWN@YAHOO.COM,8270375570,San Antonio,TX,93305,10/5/2024,web,,
109723,Nicole,mORGaN,crystal19@hicks-martin.org,(570)373-1148x93706,El Paso,Tx,34376,1/7/2024,social,1,
109724, Virginia,mooRe ,garciamaria@robinson.biz,(572)235-8652x1703,Houston,TX,90592,6/21/2025,partner_referral,,
109725,Stephen , RuIz,qtapia@romero.com,966-727-3211x605,Dallas,TX,95492,2/18/2023,social,,GamePulse Texas
109726,chAd ,lyonS ,nedwards@sullivan.biz,631-707-1288x1409,Austin,TX,67578,1/24/2023,web,,GamePulse Texas
109727,kiMBerLY,jONeS ,bauermonica@poole.com,-5803,El Paso,TX,26636,1/18/2023,partner_referral,,GamePulse Texas
109728,chRistOPhEr,GUtIERREZ,alisonmiller@yahoo.com,996.872.3682x58894,Dallas,TX,53112,3/15/2025,partner_referral,,GamePulse Texas
109729, JAcob,Johnson,william53@gmail.com,750-830-7473x9258,San Antonio,TX,78921,4/11/2021,social,,GamePulse Texas
109730,DAVID ,Obrien,donnamcclain@hotmail.com,+1-161-495-9803x35743,Fort Worth,TX,95853,1/6/2025,box_office,,
109731, justIN,CaSE,martinezzachary@bishop.com,(980)412-3983x93076,Dallas,TX,41189,4/29/2023,partner_referral,,GamePulse Texas
109732,Ashley ,Sparks,collinsjacob@wilcox.com,760-049-6766x04332,Plano,TX,78068,5/29/2023,social,,GamePulse Texas
109733, Billy, StONe,michaelbarnescombs-chavez.net,1169699496,Miami,FL,81278,12/26/2021,partner_referral,1,
109734,Michael ,Vasquez ,ALEXANDRIA97@OLSON.COM,(528)071-6840x62499,Houston,Tx,55222,4/10/2022,partner_referral,,GamePulse Texas
109735,PamelA, kEnnedY,rebecca00@yahoo.com,XXX-XXX-XXXX,Houston,TX,189-77,5/4/2024,partner_referral,,
109736,jamEs,MArTiNEz,charlottealvarez@gmail.com,XXX-XXX-XXXX,San Antonio,TX,35096,4/20/2022,web,1,
109737, eric,BautiSTA,karlayang@yahoo.com,5131422263,Houston,TX,55253,6/5/2025,web,,GamePulse Texas
109738,DENISe,hobBS,MICHAELJENNINGS@HOTMAIL.COM,174-472-7642,Oklahoma City,OK,47033,5/10/2021,partner_referral,,
109739,paTrICIA,PalmEr,osims@stevenson-powell.com,-9912,Houston,TX,90753,5/15/2021,partner_referral,,GamePulse Texas
109740,Paula, Romero,michaelgonzalez@weiss.com,001-878-000-9105x832,Arlington,TX,40296,10/16/2023,social,1,GamePulse Texas
109741,LAUREN, RoBINSon,carterkayla@gutierrez-white.com,001-276-229-5661,Denver,Co,19331,12/6/2021,social,1,GamePulse Texas
109742,aManDa,SteWArT,michael35@schmidt.net ,341-683-6647,Fort Worth,TX,37500,2/23/2023,social,,GamePulse Texas
109743,tIfFaNy, mIlLer,sheiladuncan@gmail.com,XXX-XXX-XXXX,Houston,TX,5139,7/4/2023,partner_referral,,
109744,jANIce,MoRGan,gomezstephen@parker.com,392-252-5558x6750,Arlington,Tx,65647,2/16/2024,partner_referral,1,
109745,Ruben,leblanc ,singletonsharon@hotmail.com,XXX-XXX-XXXX,Austin,TX,91521,8/23/2025,box_office,,GamePulse Texas
109746, Christopher, McintYRe,wreyes@hunter-castaneda.org,+1-400-143-5059x5804,Houston,TX,34259,4/27/2023,box_office,1,GamePulse Texas
109747,DAviD ,Davidson ,aharris@flores.com,(789)813-8606,Albuquerque,Nm,5023,4/7/2024,box_office,1,
109748, aSHley,GArCia,markrojas@henry.biz,+1-149-548-3077x4847,Houston,TX,13603,1/13/2023,web,,
109749,jeffrey, sWEENEY,gstone@fry.net,XXX-XXX-XXXX,Houston,tx,9397,1/11/2021,social,,GamePulse Texas
109750,GeOrGE,CHaVEZ ,david26@yahoo.com,225.726.4514x896,Plano,Tx,19252,7/22/2025,web,1,
109751, MARIA,GiBBS,stevenkramer@yahoo.com,001-817-818-3447,Houston,TX,52700,6/23/2024,box_office,0,GamePulse Texas
109752,ChrisTOPher,cLayToN,JERRYWATSON@HOTMAIL.COM,945.473.4488,Oklahoma City,OK,53888,9/30/2021,box_office,,GamePulse Texas
109753,HEATher,CerVANtEs ,xortiz@mccoy.com,-7444,Lubbock,TX,87126,4/18/2023,partner_referral,1,
109754,Adam,loNg,mike19@cooke.com ,782.493.7626,Plano,TX,77343,9/17/2021,social,,GamePulse Texas
109755,Amy,MItChELl,rodriguezmelanie@ball.com,299-753-3254,Houston,TX,45231,6/13/2023,social,0,
109756,Patrick, GONZAleZ,maddoxsandra@watson.biz,435-595-8433,Houston,TX,6918,6/25/2025,social,,GamePulse Texas
109757,LAUriE ,tHOMpson,DUSTIN41@THOMAS-CRAIG.COM,-3239,Plano,tx,62453,11/13/2021,social,,GamePulse Texas
109758,mIcHaeL, Davis,jrobinson@hotmail.com,001-112-383-3076,Dallas,TX,37196,7/17/2022,web,,
109759,Vanessa,GRIFFIN,nhamilton@yahoo.com,+1-201-854-4085x04690,Plano,TX,76129,12/3/2020,partner_referral,0,
109760,sArAh,Bryan,jamiejames@young.com,(712)694-8810x94574,Austin,TX,17414,7/4/2024,social,,GamePulse Texas
109761,alExANder ,BOwmAN,tina19@hotmail.com,001-495-114-4526x427,Dallas,TX,31933,2/15/2023,box_office,,GamePulse Texas
109762, Courtney, TorREs,karen32@yahoo.com,756.582.6601x629,Dallas,Tx,704-13,2/7/2025,web,1,
109763,Dustin,jOHNSoN , bgreen@gmail.com,(654)485-3513x7440,San Antonio,TX,51757,8/20/2023,web,0,GamePulse Texas
109764,Anthony,moRRIS,kimberlycampbell@cabrera.com,001-230-821-3568x307,New York,ny,77923,7/12/2022,partner_referral,,GamePulse Texas
109765, ROBERtA,Jenkins,DOMINIQUEHOLLAND@WHITEHEAD.NET,038.298.5911x5328,Houston,Tx,51416,3/8/2022,box_office,,GamePulse Texas
109766,Andres,FIShER ,schmittpenny@gmail.com,XXX-XXX-XXXX,Albuquerque,NM,52330,11/14/2020,social,,GamePulse Texas
109767,Heather ,Lopez ,jennifer12@gmail.com,001-566-748-3173x0526,Houston,TX,44810,4/20/2024,box_office,,GamePulse Texas
109768,Christopher,mAck,justinjackson@hotmail.com,467.131.6763x04021,New York,Ny,91741,4/23/2022,partner_referral,1,
109769, steVeN,JOnes,lwilson@stevens.org,(311)040-7909x8121,Denver,CO,95376,10/10/2024,box_office,,GamePulse Texas
109770,JErEmIAh,BaTEs,knelson@hotmail.com,XXX-XXX-XXXX,Fort Worth,TX,33121,5/15/2024,box_office,,
109771,chRiStOPheR, Crane,agalvan@bradford.com ,(911)590-7612,Arlington,Tx,10526,6/6/2024,social,,
109772,AnTHOnY, HowaRD,elizabeth78@gmail.com,001-563-999-2914,Dallas,TX,49454,1/26/2025,web,0,
109773,mIChAEL,eDWarDs,smalldaniel@proctor.com,001-286-356-2483x095,El Paso,TX,33185,2/27/2025,web,1,GamePulse Texas
109774,LAURen,Sanchez,torreswilliam@hotmail.com,443-523-7083,Little Rock,Ar,79884,4/5/2021,social,,GamePulse Texas
109775,mONICA, leONaRd,suzanne24@mahoney.com,+1-246-860-7012x005,San Antonio,TX,68739,8/15/2021,social,,GamePulse Texas
109776, JUlIE, FAulkNER,rcastro@hotmail.com,058.306.0618x230,Lubbock,TX,35788,5/26/2024,web,,
109777,jAMie,Reynolds,bjohnson@yahoo.com,2609069385,Fort Worth,TX,62783,8/17/2024,partner_referral,,GamePulse Texas
109778, CHRistopHER,Garcia ,xmartin@hotmail.com,506.137.2697x81244,Austin,TX,46111,8/5/2021,social,1,
109779,aNNE , Wilson,KAITLYNHANSON@GMAIL.COM,+1-854-703-2123x0156,Fort Worth,TX,602-59,11/28/2024,web,,
109780,dANiELlE,Washington,vwelch@hotmail.com,+1-134-360-7192x74050,Austin,TX,90701,2/27/2023,partner_referral,,
109781,jEnNIfeR ,ConLey ,sancheznicole@gmail.com,3941427240,Lubbock,TX,56264,3/15/2025,web,0,
109782,aUsTiN, nEal,paullee@hotmail.com,+1-469-904-7847x842,Oklahoma City,OK,92755,3/29/2022,box_office,,GamePulse Texas
109783,maRiE, Suarez,ccook@wade.info,(993)795-6415x30342,Houston,TX,18692,11/22/2024,social,,
109784,angeLA ,HayneS,keith48@yahoo.com,(217)080-1695,Albuquerque,nm,64416,12/16/2023,social,0,
109785, Harold,Shepherd,whitematthew@yahoo.com,760-822-6137x85235,Houston,Tx,55596,4/12/2023,web,,
109786, ricHaRD,DAvIS,awolf@hotmail.com,561.203.3922x873,Houston,tx,4872,5/20/2024,box_office,1,GamePulse Texas
109787,Tyrone,WIlSOn,xcarter@gmail.com,859-953-8077x4709,Los Angeles,CA,60638,9/22/2025,partner_referral,0,
109788,Carlos,CoOper,david60@gmail.com,006.824.6773x447,Chicago,IL,39184,3/20/2024,partner_referral,1,
109789,kIm, REyeS,vdavis@martinez.com,XXX-XXX-XXXX,Lubbock,Tx,96204,1/6/2021,box_office,,
109790,marThA,wiLlIs,charles46@hotmail.com,(547)315-8596x9867,Arlington,Tx,218-42,12/10/2023,social,,GamePulse Texas
109791,jamES,STeWART,esmith@hampton.com,(858)730-6272x38255,Fort Worth,Tx,94494,6/2/2022,social,1,GamePulse Texas
109792,JoHn,hEnDrIx ,brauntammy@yahoo.com,+1-340-607-2945x9557,Albuquerque,NM,78111,3/13/2023,partner_referral,,
109793,JUliE ,fRaNk,antoniowise@gilbert-mclaughlin.com,(377)069-4769x71711,Houston,TX,948-16,10/27/2023,social,,
109794,riChArd ,joHNSON ,PHALL@HARRIS-MATTHEWS.COM,001-598-751-6153,Arlington,TX,70220,4/18/2024,social,,GamePulse Texas
109795,Susan,wOod,nterryhotmail.com,(402)269-9777x437,Houston,TX,94009,6/2/2021,social,,
109796,BRUCE,Garcia ,jacobsonsarah@yahoo.com,001-329-153-4508,Austin,TX,8327,12/2/2020,social,,GamePulse Texas
109797,Barry ,Bates,hensonteresa@gmail.com,308.519.7490x483,San Antonio,TX,59731,7/18/2021,partner_referral,,
109798, JeSSE,HuYNh,kyle41@yahoo.com,603.547.1462x54466,Dallas,TX,95318,3/13/2023,box_office,,GamePulse Texas
109799,Michelle ,Sexton,richardhall@juarez.info,839.830.5873,Austin,tx,77841,7/11/2021,web,,
109800, MichAEL, GreeN,pricejohn@james.info,496-452-5129,Albuquerque,nm,5374,1/12/2024,partner_referral,,
109801,emIlY,Bray ,egarcia@johnson.com,544-917-6925x82927,Houston,Tx,795-68,9/28/2021,web,,
109802, Howard,poOLE ,COLLINSCHRISTINE@FINLEY.COM,001-279-989-2621,Austin,TX,14613,12/7/2024,web,0,
109803,Ricardo, MCkEE,zwilson@brown.com ,226.624.6650x22121,Houston,TX,26629,3/13/2025,box_office,,GamePulse Texas
109804,kArA,Fuentes,david67@gmail.com,+1-282-804-1847x4147,Lubbock,TX,71567,8/20/2025,social,,
109805, thOMAS, SnYDer,ycarlson@levy.com,825-474-8700,Houston,tx,592-70,5/19/2025,partner_referral,1,GamePulse Texas
109806,AlEX,anDersON,lauren91@williams-sharp.com,001-432-002-0902,Dallas,tx,73818,2/16/2023,partner_referral,1,GamePulse Texas
109807, Alexis,lonG,molly36@yahoo.com,238.870.2457x301,Houston,TX,1992,1/28/2024,web,1,
109808,kImBErLy, HUNt,brandy04@gibson.com,(778)553-7279,Plano,TX,65382,3/20/2023,social,,GamePulse Texas
109809,Tiffany , Tanner,nicolewood@hawkins.org,(882)503-8088,Lubbock,TX,77727,4/18/2024,partner_referral,1,
109810,raNDy,Shannon,crussell@yahoo.com,087.413.1807x6740,Fort Worth,Tx,74844,5/28/2023,web,,
109811, DoUgLAs,Guzman,johnsonmark@evans.net,096.490.3785x90831,San Antonio,TX,1393,11/21/2022,partner_referral,,
109812,NICOle,raY,uriley@hotmail.com,570.461.3814x13734,Houston,TX,19824,1/2/2025,partner_referral,,GamePulse Texas
109813,EmiLy,GONZALES,pattonkatherine@hotmail.com ,001-637-708-9722x1022,San Antonio,TX,74223,1/6/2021,box_office,0,GamePulse Texas
109814,Shannon,MooNeY,williamsjack@chapman-lee.com,(763)341-3830,Albuquerque,NM,10658,11/28/2020,box_office,,GamePulse Texas
109815,kEVIN,Moore,UADAMS@BASS-DAVIS.COM,+1-750-392-4084x67860,Fort Worth,TX,30933,2/10/2023,social,,GamePulse Texas
