OrdId,OrdDt,CustRef,EmailAddr,Chanl,PayMthd,OrdTotal,Tx,Fee
603515,4/19/2025 1:56,108355, CINDYPETTY@CAMPBELL.COM,box_office,cc,174.95,,7.28
603516,11/6/2024 17:55,105144,VRODRIGUEZ@GMAIL.COM,ONLINE,gpay,92.26,11.9,4.05
603517,2/18/2025 12:03,105144,VRODRIGUEZ@GMAIL.COM,ONLINE,CASH,215.08,5.43,1.2
603518,3/6/2025 23:05,111097,jenniferadams@chase.com,box,CASH,121.94,13.16,5.71
603519,12/14/2024 23:40,112033,yserrano@gmail.com,box_office,cash,138.34,12.97,10.75
603520,3/26/2025 18:14,114173,ybarber@gmail.com,online,cash,28.76,2.2,3.11
603521,1/11/2025 3:14,106852,robertchan@gmail.com,ONLINE,credit,154.42,2.85,11.51
603522,10/28/2024 14:47,106852,robertchan@gmail.com,box_office,credit,118.38,0.26,2.83
603523,10/15/2024 13:26,114928,rachaelpoole@johnston.biz ,web_site,cash,191.43,7.6,2.55
603524,11/15/2024 19:00,114928,rachaelpoole@johnston.biz ,phone,credit,163.53,10.87,10.7
603525,12/19/2024 6:04,114547,GREENREBECCA@MURILLO.NET,online,credit,157.92,9.79,7.66
603526,1/21/2025 23:58,114547,GREENREBECCA@MURILLO.NET ,box_office,credit,84.25,7.77,4.7
603527,4/23/2025 19:53,113847,nhill@powell.info,online,credit,71.66,14.86,7.79
603528,11/3/2024 5:00,109603,kjennings@gmail.com,call_center,debit_card,197.59,13.61,4.22
603529,1/22/2025 14:54,117755,cperez@price.com ,ONLINE,gpay,246.9,6.96,5.51
603530,3/15/2025 17:41,109858,rogersianmiller-braun.info,bx_office,CASH,221.28,9.08,10.84
603531,11/8/2024 11:10,117942,mphillips@leonard.com,online,credit,257.57,1.27,10.94
603532,1/14/2025 7:07,106516, JBARR@CASEY.COM,online,credit,91.37,1.22,4.92
603533,2/28/2025 0:35,106516, JBARR@CASEY.COM,call_center,gpay,171.8,0.6,7.49
603534,2/28/2025 21:37,101427,kylerichard@yahoo.com,box_office,cc,74.37,0.74,9.3
603535,2/17/2025 22:31,101427,kylerichard@yahoo.com,online,cc,157.3,,10.02
603536,1/4/2025 6:12,110056,CPETERSON@DIAZ.ORG,ONLINE,credit,209.28,12.3,8.23
603537,2/1/2025 18:10,110056,CPETERSON@DIAZ.ORG ,bx_office,cash,97.71,,7.63
603538,1/29/2025 12:55,110056,CPETERSONDIAZ.ORG,online,credit,211.37,,1.66
603539,12/6/2024 22:47,116520,lcox@gmail.com,Phone,gpay,146.07,12.64,1.08
603540,1/15/2025 22:16,117656,vlarsen@yahoo.com,web,credit,80.48,9.16,0.19
603541,1/7/2025 3:40,117656,vlarsen@yahoo.com,box_office,cc,203.55,12.21,3.87
603542,10/15/2024 20:25,112212,yphillips@garcia-garcia.net,phone,google_pay,124.94,14.69,0.9
603543,3/22/2025 15:23,112212,yphillips@garcia-garcia.net,phone,cash,169.15,,0.82
603544,4/10/2025 17:29,112212,yphillips@garcia-garcia.net,onlne,debit,67.67,10.35,5.05
603545,12/19/2024 23:05,112212,yphillips@garcia-garcia.net,box_office,credit,154.9,9.49,9.94
603546,2/12/2025 13:29,112212,yphillips@garcia-garcia.net,online,google_pay,264.29,14.93,3.78
603547,11/12/2024 2:34,101185,CLAUDIA02@YAHOO.COM,onlne,credit,216.04,9.84,6.65
603548,4/10/2025 16:19,101185,claudia02@yahoo.com,box_office,cc,233.81,6.56,9.61
603549,3/26/2025 10:49,104053,LISASMITH@SCHMIDT.NET,box,cash,157.32,13.31,10.48
603550,2/26/2025 9:57,104053,LISASMITH@SCHMIDT.NET,online,cc,236.6,3.18,
603551,11/17/2024 1:07,104053,LISASMITHSCHMIDT.NET,call_center,credit,137.26,14.34,0.64
603552,11/13/2024 8:18,100828, vbesthotmail.com,online,cc,228.47,8.44,4.59
603553,2/13/2025 2:45,101823,melanie76@hotmail.com,online,cash,229.92,2.19,0.29
603554,11/27/2024 6:46,101823,melanie76@hotmail.com,online,debit_card,38.91,5.11,4.12
603555,11/2/2024 23:57,103417,wrodriguez@gmail.com,box,credit,44.29,8.33,9.57
603556,2/23/2025 9:57,103417,wrodriguez@gmail.com,call_center,apple_pay,94.05,0.89,9.07
603557,12/16/2024 12:44,103417,WRODRIGUEZ@GMAIL.COM,online,apple,16.07,0.42,
603558,1/27/2025 4:12,118532,QBREWER@MOORE-RICHARDSON.COM,web,google_pay,208.21,3.38,9.52
603559,12/15/2024 3:05,117323,UMICHAEL@HANSON-REESE.COM,Phone,apple_pay,268.52,10.59,8.3
603560,1/15/2025 2:07,112167,barberbryan@jones.com,box_office,cc,222.23,6.77,
603561,12/18/2024 12:38,118284,charleslee@lewis.biz,online,credit,166.23,9.05,
603562,11/18/2024 21:05,102552,michelle95@gmail.com,ONLINE,credit,224.85,13.24,0.91
603563,10/30/2024 21:09,106274,normandenise@burton.info,call_center,google_pay,85.92,3.76,
603564,4/17/2025 1:50,119792,qroach@hotmail.com,call_center,gpay,43.47,6.77,4.44
603565,3/4/2025 20:19,113521,BMAYNARD@HOTMAIL.COM,web_site,CASH,159.84,2.59,3.1
603566,1/22/2025 20:10,113521,BMAYNARD@HOTMAIL.COM,online,credit,172.47,4.08,6.52
603567,10/1/2024 2:13,113521, BMAYNARD@HOTMAIL.COM,phone,apple,215.16,,6.01
603568,3/1/2025 15:10,113521,BMAYNARD@HOTMAIL.COM,online,credit,208.23,7.36,3.81
603569,10/29/2024 8:10,101110,geoffreyfranklin@hotmail.com,online,cash,135.16,5.13,8.28
603570,10/17/2024 4:58,100393,marquezjeffrey@yahoo.com,online,debit,54.52,12.38,10.82
603571,3/13/2025 12:55,100393,marquezjeffrey@yahoo.com,box_office,cc,85.68,4.89,8.65
603572,4/4/2025 14:05,100393,MARQUEZJEFFREY@YAHOO.COM,Phone,credit,118.42,1.37,9.33
603573,1/12/2025 12:19,116142, swiggins@hotmail.com,box,cc,86.45,1.21,
603574,10/18/2024 17:40,116142,SWIGGINS@HOTMAIL.COM,online,credit,250.8,12.48,
603575,11/5/2024 9:15,116142,swiggins@hotmail.com,web_site,credit,155.88,9.88,0.35
603576,2/13/2025 10:33,117831,elizabethcurtis@hoffman-nunez.com,web,credit,30.41,1.53,
603577,3/13/2025 5:36,103534,jacksonjennifer@hotmail.com,online,google_pay,39.23,14.46,6.75
603578,12/8/2024 14:45,103534, jacksonjennifer@hotmail.com,web,credit,59.38,3.23,9.14
603579,11/22/2024 5:11,103534,jacksonjennifer@hotmail.com,phone,cc,44.07,11.81,10.18
603580,2/13/2025 15:53,103534,jacksonjennifer@hotmail.com,web,cc,210.46,3.54,4.66
603581,12/17/2024 19:16,104623,SMITHEVAN@HOTMAIL.COM,web_site,debit,83.8,10.58,9.61
603582,12/27/2024 3:15,104623, smithevan@hotmail.com,online,cc,228.71,8.36,11.73
603583,3/14/2025 19:27,103023,ellisannette@yahoo.com,online,credit,250.06,11.86,
603584,2/21/2025 6:56,110594,melissadavis@gmail.com,online,credit,96.06,6.51,8.78
603585,10/4/2024 6:19,110594,melissadavis@gmail.com,box_office,credit,160.8,2.33,0.38
603586,11/25/2024 5:35,115859,jeremyyoung@yahoo.com,onlne,cc,193.61,14.73,7.12
603587,10/4/2024 17:14,115859,JEREMYYOUNG@YAHOO.COM,box_office,credit,246.91,12.01,4.42
603588,10/27/2024 4:51,115859,jeremyyoung@yahoo.com,online,debit,67.8,0.03,7.04
603589,10/13/2024 10:10,115859,jeremyyoung@yahoo.com,onlne,apple_pay,213.81,9.83,7.36
603590,2/3/2025 21:19,105985,edwardsantonio@hotmail.com,online,credit,73.23,8.18,1.22
603591,10/13/2024 0:08,116408,zross@yahoo.com,web_site,apple_pay,97.11,13.16,7.06
603592,12/25/2024 21:13,116408,zross@yahoo.com ,web_site,credit,242.34,3,1.21
603593,1/19/2025 17:00,105363,davischristopher@gmail.com,phone,credit,215.44,2.14,6.56
603594,11/26/2024 20:00,119474, heathercox@hotmail.com,box_office,apple_pay,151.53,5.46,0.46
603595,10/15/2024 11:11,119474,heathercox@hotmail.com,ONLINE,cash,181.48,13.59,9.87
603596,10/22/2024 0:18,118090,jacob39@yahoo.com,ONLINE,gpay,151.11,5.52,7.46
603597,4/11/2025 13:49,100974,larrylandry@gmail.com,online,debit,76.24,0.24,7.18
603598,3/9/2025 19:02,101997,jacqueline11@gmail.com,online,google_pay,39.95,12.32,0.4
603599,1/25/2025 12:25,112753,debra90@yahoo.com,onlne,credit,91.12,4.55,7.47
603600,2/6/2025 22:41,109948,arthur09@curtis.biz,web_site,credit,241.19,10.65,10.81
603601,10/29/2024 20:30,109948,arthur09@curtis.biz,online,debit,47.97,12.79,1.93
603602,3/24/2025 15:00,106501,jmoore@wilcox.com,online,debit,152.66,13.49,11.15
603603,1/7/2025 12:44,106501,jmoore@wilcox.com,bx_office,debit,190.2,11.31,6.93
603604,1/11/2025 15:02,117401,colin59@yahoo.com,bx_office,credit,80.43,7.34,8.5
603605,12/27/2024 17:04,117401,colin59@yahoo.com,box,cash,31.63,,0.92
603606,10/22/2024 19:07,115146,WMOORE@WELLS.ORG,online,gpay,256.33,13.57,5.79
603607,11/10/2024 15:09,115146,WMOORE@WELLS.ORG,onlne,cc,214.03,14.78,6.08
603608,1/23/2025 10:49,115146,WMOORE@WELLS.ORG,web_site,apple_pay,93.61,1.19,2.27
603609,1/14/2025 22:44,110263,wilkinsontimothy@yahoo.com,online,cc,231.02,7.95,
603610,11/12/2024 12:00,111177,rachel26@gmail.com,online,credit,127.93,6.78,1.41
603611,3/7/2025 2:49,111177,RACHEL26@GMAIL.COM,phone,credit,39.3,2.6,0.43
603612,10/26/2024 10:45,109853,JAMES31@GMAIL.COM,web_site,credit,206.8,6.49,6.38
603613,1/21/2025 14:42,109853,james31@gmail.com,onlne,cc,121.06,0.02,7.88
603614,10/31/2024 21:48,109065,nguyenjosephyahoo.com,ONLINE,credit,168.32,10.82,
603615,1/7/2025 21:15,117351,AMANDA30@LEWIS.ORG,online,apple_pay,206.03,13.02,5.88
603616,2/10/2025 21:37,117351,amanda30@lewis.org,online,apple_pay,130.9,3.29,
603617,1/11/2025 4:56,101013,jimenezvanessa@yahoo.com,online,apple_pay,221.13,10.86,3.6
603618,10/9/2024 3:20,101013,jimenezvanessa@yahoo.com,web_site,cc,141.52,8.02,9.62
603619,10/3/2024 18:36,101600,WILKINSBRITTNEY@YAHOO.COM,online,debit,120.09,9.51,7.73
603620,4/3/2025 8:18,101600,WILKINSBRITTNEY@YAHOO.COM,phone,debit_card,64.5,7.03,
603621,3/15/2025 20:11,100469,GREGORYMORENO@CLARK.COM,box_office,debit,172.82,3.68,4.26
603622,11/3/2024 0:30,100469,GREGORYMORENO@CLARK.COM,web,gpay,162.6,1.04,8.52
603623,1/28/2025 15:23,100469,GREGORYMORENO@CLARK.COM,bx_office,cc,38.06,3.3,3.42
603624,11/16/2024 1:45,113613,pcampbell@shelton.info,web_site,cc,59.57,0.88,
603625,3/17/2025 20:39,113613,pcampbellshelton.info,box,cc,256.36,1.03,7.86
603626,12/8/2024 8:52,107488, jasmine28@ryan-francis.com,online,debit_card,99.27,4.05,11.72
603627,10/1/2024 20:46,115130,zwalter@gmail.com,ONLINE,cash,82.67,10.43,6.08
603628,11/2/2024 19:12,114387,samanthaobrien@jones.com,box_office,debit,200.24,5.56,4.34
603629,12/26/2024 11:41,112932,LYNNROBIN@BARNETT-DAVIS.COM,online,apple,52.7,14.19,9.71
603630,10/15/2024 13:49,107175,bgray@hotmail.com,onlne,gpay,250.42,1.04,3.79
603631,4/15/2025 0:31,107175,BGRAY@HOTMAIL.COM,ONLINE,cash,214.88,7.03,1.97
603632,10/29/2024 11:52,117326,ubarnes@baker.com,web,cc,230.6,11.13,4.57
603633,11/18/2024 14:08,112794,LARSONMADELINE@COLLIER.ORG,box_office,debit,22.16,1.22,4.68
603634,2/16/2025 21:15,117981,DANIELLE21@YAHOO.COM,call_center,credit,231.84,0.77,
603635,10/30/2024 5:03,114268,MICHELLESANDERS@GMAIL.COM,web_site,debit,166.61,12.99,4.41
603636,4/6/2025 22:09,108846,MEGANHERRERA@PENA-EVERETT.COM,online,apple_pay,257.02,12.22,7.39
603637,1/13/2025 12:59,110280,JJENKINS@GMAIL.COM ,bx_office,cash,160.97,9.4,6.3
603638,1/23/2025 21:51,100486,paulsmith@yahoo.com,box_office,credit,148.53,6.04,7.56
603639,2/15/2025 14:30,118416,wilcoxtabitha@yahoo.com ,online,credit,182.38,14.74,7.94
603640,4/10/2025 15:58,118416,wilcoxtabitha@yahoo.com ,phone,apple_pay,89.15,,9.2
603641,11/29/2024 22:31,119860,olsonlauren@wagner.com,phone,credit,266.33,11.7,11.42
603642,4/9/2025 14:43,106487,ayang@mcneil-jordan.com,call_center,credit,81.49,12.69,9.37
603643,2/15/2025 18:35,112081,linda54@sanchez.com,web,credit,133.9,9.8,9.29
603644,10/21/2024 23:47,112081,linda54sanchez.com,Phone,debit,159.85,3.04,0.19
603645,1/4/2025 23:35,119075,martinezgary@gmail.com,call_center,CASH,184.76,1.07,8.3
603646,1/13/2025 0:49,114794,JAMES12@GMAIL.COM,online,apple_pay,119.76,2.82,6.33
603647,3/22/2025 23:22,109865, AUSTINCHRISTINE@HOTMAIL.COM,web,credit,116.05,4.09,4.32
603648,12/27/2024 23:19,109865,AUSTINCHRISTINE@HOTMAIL.COM,online,credit,240.4,13.65,7.71
603649,2/7/2025 5:52,109865,austinchristine@hotmail.com,online,apple_pay,54.24,11.81,5.68
603650,11/3/2024 7:31,109865,austinchristine@hotmail.com,ONLINE,credit,243,5.7,8.96
603651,2/22/2025 20:47,103441,BENNETTJENNIFER@HOTMAIL.COM,phone,google_pay,105.5,2.16,
603652,12/3/2024 14:16,100837,BOYDJENNIFER@YAHOO.COM,ONLINE,credit,78.49,7.89,8.76
603653,11/25/2024 7:13,100837,BOYDJENNIFER@YAHOO.COM,phone,credit,119.82,8.89,5.77
603654,1/4/2025 6:01,111005,gabrielcisneros@ramos.com,online,CASH,73.67,5.7,6.35
603655,11/27/2024 19:11,111005,gabrielcisneros@ramos.com,online,apple_pay,117.53,3.14,11.68
603656,2/10/2025 1:59,100561,ylloyd@yahoo.com,box_office,google_pay,119.48,11.97,3.42
603657,12/7/2024 22:49,104704,rphillips@carter.biz,ONLINE,apple_pay,172.65,6.2,
603658,12/4/2024 18:20,111892,william00@mercado.com,ONLINE,credit,97.63,8.61,3.15
603659,11/26/2024 11:16,100236,sheila83@hotmail.com,onlne,credit,82.33,0.32,8.98
603660,11/9/2024 8:20,112781,JULIESHIELDS@GMAIL.COM ,bx_office,cc,89.16,,3.9
603661,12/12/2024 10:29,112210,TODD23@BENJAMIN.COM,phone,credit,231.4,8.23,
603662,4/25/2025 4:16,112210,TODD23@BENJAMIN.COM,online,cash,70.57,0.65,2.93
603663,2/6/2025 14:52,113761,AMANDA73@HOTMAIL.COM,box_office,cc,114.01,4.13,0.21
603664,4/18/2025 5:00,113761,AMANDA73@HOTMAIL.COM,ONLINE,credit,33.25,,11.39
603665,4/21/2025 21:16,104448, hernandeztiffany@munoz-taylor.org,online,credit,36.33,3.86,7.28
603666,1/18/2025 12:34,104448,hernandeztiffany@munoz-taylor.org,online,credit,50.35,3.66,5.99
603667,2/15/2025 17:01,119566,COURTNEYWALL@HOTMAIL.COM,ONLINE,cash,50.44,9.68,4.49
603668,2/28/2025 10:02,110579,juanalvarado@hansen-brown.com,online,cc,217.88,5.84,3.87
603669,4/22/2025 4:50,110579,JUANALVARADO@HANSEN-BROWN.COM,online,debit,237.91,14.41,5.61
603670,10/7/2024 0:35,117045,oking@gmail.com,box,gpay,43.53,1.82,3.23
603671,11/29/2024 14:04,117047,vvalentine@yahoo.com,online,credit,180.51,13.92,8.68
603672,4/7/2025 9:24,117047,vvalentine@yahoo.com,ONLINE,debit_card,20.47,,2.01
603673,4/15/2025 4:07,112727,robertssydney@hotmail.com,online,credit,145.31,5.99,
603674,3/15/2025 14:13,114308,CHRISTOPHERDAVIS@YAHOO.COM,web,credit,31.39,,0.41
603675,12/14/2024 7:06,114308,CHRISTOPHERDAVIS@YAHOO.COM,bx_office,cash,206.03,6.53,6.57
603676,11/8/2024 16:33,114308,CHRISTOPHERDAVIS@YAHOO.COM,online,credit,120.44,9.24,10.64
603677,4/22/2025 23:56,109757,DUSTIN41@THOMAS-CRAIG.COM,bx_office,credit,53.54,10.56,
603678,12/5/2024 3:22,109038,murphyjacob@cohen.com,box_office,cc,164.44,8.92,6.87
603679,1/5/2025 20:25,109038,murphyjacob@cohen.com,online,credit,199.35,4.63,7.57
603680,1/24/2025 17:20,118052,hernandezmelinda@keller.com,web_site,cash,248.69,11.66,11.61
603681,3/21/2025 13:52,107941,GOODMANDAVID@YAHOO.COM,online,credit,22.17,0.53,5.16
603682,12/23/2024 23:27,114151,CAROLINECALDWELL@HOTMAIL.COM,phone,credit,202.2,9.57,3.6
603683,12/19/2024 19:28,108758,DAUGHERTYEDGAR@YAHOO.COM,bx_office,apple_pay,227.53,8.38,8.17
603684,11/19/2024 13:18,114597,JFOWLER@RIOS.COM,ONLINE,credit,178.79,12.12,9.38
603685,2/17/2025 1:07,114597,jfowler@rios.com,box,credit,33.99,5.27,
603686,12/7/2024 10:57,114597,jfowler@rios.com,online,debit,99.08,12.57,3.24
603687,4/12/2025 9:02,108617,vespinoza@gmail.com,online,credit,46.02,1.48,7.14
603688,3/27/2025 16:50,108617,vespinoza@gmail.com,online,credit,194.04,2.58,9.76
603689,2/5/2025 5:58,114004,fmelton@yahoo.com,online,apple_pay,112.85,5.95,9.63
603690,3/28/2025 8:28,114004,fmelton@yahoo.com,online,cash,195.79,11.18,6.28
603691,11/20/2024 5:01,114004, fmelton@yahoo.com,ONLINE,credit,57.45,12.51,4.55
603692,4/9/2025 4:08,107402,MICHELEWATSON@HOTMAIL.COM,online,cc,262.87,13.22,7.91
603693,12/23/2024 23:41,107402,MICHELEWATSON@HOTMAIL.COM,web,credit,37.67,9.59,2.94
603694,4/17/2025 3:24,110259,lawsonerinyahoo.com,call_center,cash,46.06,14.75,
603695,10/17/2024 18:14,105343,matthewhouston@gmail.com,phone,credit,266.68,9.71,8.6
603696,1/22/2025 15:06,116410,vbaker@drake.info,web_site,cc,116.85,8.68,0.28
603697,4/16/2025 8:20,104304,zwalton@hotmail.com,ONLINE,cc,103.23,7.55,7.25
603698,3/21/2025 3:21,104304,zwalton@hotmail.com,onlne,google_pay,93.37,2.01,
603699,3/28/2025 6:23,115937,jennifer86@anderson.org,onlne,cash,137.2,6.82,1.31
603700,4/14/2025 4:01,100798,ewalkergmail.com,online,credit,251.58,,10.3
603701,12/23/2024 9:30,100798,ewalkergmail.com,online,debit,40.76,14.02,5.97
603702,3/23/2025 11:40,105006,THOMASJOSEPH@YAHOO.COM,online,gpay,202.5,0.41,
603703,10/3/2024 13:41,118605,peterscott@david-price.com,online,google_pay,134.12,0.63,1.39
603704,4/4/2025 6:46,118605,peterscott@david-price.com,Phone,credit,263.2,11.81,1.42
603705,11/18/2024 23:02,102641,qspencer@hotmail.com,web_site,gpay,81.92,,9.77
603706,3/13/2025 15:20,117033, JESSICA46@HUMPHREY.NET,box_office,credit,42.14,,0.76
603707,3/9/2025 3:35,117033, jessica46@humphrey.net,online,credit,163.1,5.56,7.8
603708,1/21/2025 4:38,107370,ernest50@hotmail.com,onlne,google_pay,92.05,6.87,6.49
603709,1/24/2025 20:24,102194,gabriel28@peterson-owens.biz,online,apple,156.12,14.58,2.57
603710,12/12/2024 23:33,102194,gabriel28@peterson-owens.biz,online,cash,219.7,0.2,4.66
603711,2/1/2025 6:40,108064, jasonbrown@moreno.com,online,credit,103.08,4.49,9.49
603712,3/13/2025 4:47,108064, jasonbrown@moreno.com,web_site,apple,145.95,3.68,8.67
603713,10/25/2024 4:58,119530,JGILMORE@HOTMAIL.COM,online,cc,31.69,3.86,1.44
603714,4/26/2025 3:14,119530,jgilmore@hotmail.com,phone,cc,217.7,13.1,1.02
603715,3/10/2025 2:23,115398,sabrinaacevedo@matthews-harris.com,box,debit,146.86,11.28,
603716,1/26/2025 18:27,102795,rhonda26@gmail.com,onlne,credit,48.87,4.8,2.59
603717,12/5/2024 8:22,102795,rhonda26@gmail.com,online,cash,121.85,9.1,9.12
603718,3/4/2025 7:38,117325,JACKSONKENDRA@HOTMAIL.COM,box,cash,246.76,6.04,10.2
603719,11/20/2024 9:11,104295,lisamolina@ibarra.com,box_office,apple_pay,167.15,6.18,
603720,4/4/2025 19:04,104295,lisamolina@ibarra.com,online,gpay,205.84,4.51,5.14
603721,1/31/2025 4:12,114381,JENNIFER22@GOOD.NET,onlne,credit,134.57,13.09,7.12
603722,11/28/2024 2:41,114381,JENNIFER22@GOOD.NET,ONLINE,cc,154.44,13.85,11.24
603723,11/1/2024 6:48,107531,MICHAELGARNER@GMAIL.COM,ONLINE,credit,74.83,6.24,10.07
603724,12/9/2024 0:20,109638,michelle19@hamilton.com,phone,apple_pay,226.71,11.59,4.73
603725,1/6/2025 15:14,100116,jackierodriguez@gmail.com,phone,cc,254.31,13.51,11.6
603726,11/11/2024 12:30,100116,JACKIERODRIGUEZ@GMAIL.COM,online,apple,225.7,11.9,
603727,10/30/2024 7:35,112750,martha65@gmail.com,box_office,credit,46.01,5.3,0.45
603728,10/17/2024 13:00,106966,leonardcontreras@hotmail.com,online,cc,69.53,10.8,0.11
603729,2/1/2025 6:34,106966, leonardcontreras@hotmail.com,online,credit,179.49,12.16,3.93
603730,1/3/2025 6:49,101732,jmedina@foley.org,call_center,CASH,106.39,2.74,3.47
603731,10/21/2024 6:22,101732,jmedina@foley.org,online,credit,152.74,0.2,0.09
603732,1/4/2025 3:59,114793,lroberts@chavez-stark.com,box_office,credit,181.7,8.58,0.43
603733,2/14/2025 23:46,114793,lroberts@chavez-stark.com,online,credit,195.28,6.05,3.16
603734,1/2/2025 22:56,114793,lroberts@chavez-stark.com,online,credit,234.98,9.82,10.57
603735,12/12/2024 0:16,114793,lroberts@chavez-stark.com ,web_site,gpay,41.7,5.91,9.44
603736,11/13/2024 18:49,114793,lroberts@chavez-stark.com,phone,credit,107.63,1.71,2.46
603737,2/20/2025 23:23,109523,james11@gmail.com,bx_office,cc,186,10.87,
603738,10/9/2024 2:15,103942,jacksonseth@cox-fernandez.org  ,web_site,cc,34.78,9.87,8.35
603739,1/8/2025 17:19,103942,jacksonseth@cox-fernandez.org ,ONLINE,cc,162.44,7.8,9.23
603740,12/4/2024 11:24,103942,jacksonseth@cox-fernandez.org ,ONLINE,credit,115.05,6.44,
603741,10/29/2024 15:28,103942,jacksonseth@cox-fernandez.org ,online,cash,107.2,8.03,8.96
603742,4/25/2025 23:43,110992,jonesstephanie@strickland.org,box_office,credit,83.46,1.26,9.65
603743,1/2/2025 5:42,117265,guerrajoseph@watkins-tate.com,web,credit,43.98,14.33,10.65
603744,3/20/2025 20:39,117265,guerrajoseph@watkins-tate.com,call_center,apple_pay,119.94,11.76,11.91
603745,4/15/2025 15:26,101070,bguerra@gmail.com,onlne,cc,92.23,6.82,2.43
603746,2/24/2025 9:16,119437,yjohnson@gmail.com,online,gpay,198.04,2.71,6.36
603747,2/11/2025 23:42,119216,KELLEYJEREMY@YAHOO.COM,phone,apple_pay,223.41,7.61,11.5
603748,3/6/2025 5:29,114165,willie63@yahoo.com,ONLINE,google_pay,43.8,13.52,5.71
603749,2/18/2025 8:36,107339,YCHANDLER@GMAIL.COM,box_office,cash,75.96,5.3,9.42
603750,12/1/2024 20:57,119217,kenneth49@stewart-gilmore.com,ONLINE,gpay,166.99,5.19,0.2
603751,12/1/2024 17:12,119217,kenneth49@stewart-gilmore.com,phone,cash,83.09,,5.47
603752,1/11/2025 14:51,116946,saralopez@miller-day.com,online,debit_card,66.23,10.47,5.45
603753,2/6/2025 18:48,116946,saralopez@miller-day.com,ONLINE,debit,72.6,,8.91
603754,1/12/2025 1:36,115381, melissa11@rodriguez.info,phone,debit_card,212.97,,
603755,1/3/2025 21:28,105506,cunninghamjoshua@gross.com,ONLINE,debit,186.06,12.23,10.32
603756,12/31/2024 10:10,105506,cunninghamjoshua@gross.com,bx_office,credit,144.14,2.53,11.28
603757,10/28/2024 12:31,116512,IHENDRIX@LITTLE.BIZ,bx_office,credit,110.93,4.73,7.65
603758,12/2/2024 16:46,112737,omorales@yahoo.com,onlne,apple,253.75,1.93,6.55
603759,1/27/2025 6:16,112737,omorales@yahoo.com,web,apple_pay,105.26,14.31,11.18
603760,3/26/2025 18:27,102240, johnsonjustin@gmail.com,ONLINE,cc,135.03,10.41,7.95
603761,4/5/2025 20:50,102240, johnsonjustin@gmail.com,online,credit,35.27,,
603762,4/22/2025 1:50,102240, johnsonjustin@gmail.com,ONLINE,cash,145.07,12.12,6.27
603763,3/21/2025 2:21,102240, JOHNSONJUSTIN@GMAIL.COM,online,apple_pay,152.21,2.24,8.78
603764,1/6/2025 10:38,109614, teresa10@robertson-elliott.info,ONLINE,cc,175.82,0.91,2.27
603765,12/10/2024 3:11,109614, teresa10@robertson-elliott.info,web_site,apple,189.04,1.72,1.06
603766,10/24/2024 7:02,100465, collin77@yahoo.com,web,CASH,246.58,6.96,5.77
603767,3/29/2025 14:55,100069,dday@smith-nguyen.com,online,credit,43.12,11.14,1.59
603768,12/20/2024 1:36,100069,dday@smith-nguyen.com,web_site,cc,229.52,1.98,0.94
603769,3/12/2025 7:48,112682,MARYSIMON@HOTMAIL.COM,web_site,apple_pay,265.58,13.75,10.72
603770,10/25/2024 20:23,112682,MARYSIMON@HOTMAIL.COM,online,apple_pay,35.94,4.27,1.72
603771,10/31/2024 17:22,108766,pglass@yahoo.com,ONLINE,credit,162.44,1.9,8.27
